latObj,lonObj,altObj,latCurrent,lonCurrent,altCurrent,velObj,velCurrent
49.3942887, 2.7119616, 100.114, 49.3937478, 2.7104056, 100.449, 210, 209.9609375
49.3942887, 2.7119616, 100.114, 49.3937486, 2.710408, 100.367, 210, 209.765625
49.3942887, 2.7119616, 100.114, 49.3937496, 2.7104108, 100.272, 210, 209.521484375
49.3942887, 2.7119616, 100.114, 49.3937505, 2.7104132, 100.194, 210, 209.326171875
49.3942887, 2.7119616, 100.114, 49.3937527, 2.7104188, 100.018, 210, 208.9111328125
49.3942887, 2.7119616, 100.114, 49.3937539, 2.7104216, 99.935, 210, 208.7158203125
49.3942887, 2.7119616, 100.114, 49.3937551, 2.7104244, 99.854, 210, 208.5205078125
49.3942887, 2.7119616, 100.114, 49.3937562, 2.7104267, 99.789, 210, 208.3740234375
49.3942887, 2.7119616, 100.114, 49.3937589, 2.7104322, 99.642, 210, 208.056640625
49.3942887, 2.7119616, 100.114, 49.3937601, 2.7104344, 99.583, 210, 207.958984375
49.3942887, 2.7119616, 100.114, 49.3937633, 2.7104402, 99.439, 210, 207.71484375
49.3942887, 2.7119616, 100.114, 49.3937646, 2.7104424, 99.386, 210, 207.666015625
49.3942887, 2.7119616, 100.114, 49.3937659, 2.7104446, 99.335, 210, 207.5927734375
49.3942887, 2.7119616, 100.114, 49.3937694, 2.7104502, 99.208, 210, 207.4951171875
49.3942887, 2.7119616, 100.114, 49.3937709, 2.7104524, 99.161, 210, 207.470703125
49.3942887, 2.7119616, 100.114, 49.3937723, 2.7104545, 99.116, 210, 207.470703125
49.3942887, 2.7119616, 100.114, 49.3937777, 2.710462, 98.96, 210, 207.51953125
49.3942887, 2.7119616, 100.114, 49.3937793, 2.710464, 98.918, 210, 207.5439453125
49.3942887, 2.7119616, 100.114, 49.3937815, 2.7104668, 98.862, 210, 207.5927734375
49.3942887, 2.7119616, 100.114, 49.3937831, 2.7104688, 98.822, 210, 207.6416015625
49.3942887, 2.7119616, 100.114, 49.3937851, 2.7104712, 98.776, 210, 207.6904296875
49.3942887, 2.7119616, 100.114, 49.3937871, 2.7104735, 98.73, 210, 207.7392578125
49.3942887, 2.7119616, 100.114, 49.3937892, 2.7104759, 98.686, 210, 207.7880859375
49.3942887, 2.7119616, 100.114, 49.3937934, 2.7104804, 98.599, 210, 207.91015625
49.3942887, 2.7119616, 100.114, 49.3937995, 2.7104867, 98.483, 210, 208.056640625
49.3942887, 2.7119616, 100.114, 49.3938014, 2.7104885, 98.45, 210, 208.0810546875
49.3942887, 2.7119616, 100.114, 49.3938036, 2.7104906, 98.411, 210, 208.1298828125
49.3942887, 2.7119616, 100.114, 49.3938063, 2.7104931, 98.368, 210, 208.1787109375
49.3942887, 2.7119616, 100.114, 49.3938082, 2.7104948, 98.337, 210, 208.203125
49.3942887, 2.7119616, 100.114, 49.393813, 2.7104989, 98.267, 210, 208.2275390625
49.3942887, 2.7119616, 100.114, 49.393815, 2.7105005, 98.239, 210, 208.2275390625
49.3942887, 2.7119616, 100.114, 49.3938178, 2.7105028, 98.202, 210, 208.2275390625
49.3942887, 2.7119616, 100.114, 49.3938198, 2.7105044, 98.176, 210, 208.2275390625
49.3942887, 2.7119616, 100.114, 49.3938227, 2.7105066, 98.141, 210, 208.2275390625
49.3942887, 2.7119616, 100.114, 49.3938248, 2.7105081, 98.117, 210, 208.203125
49.3942887, 2.7119616, 100.114, 49.3938278, 2.7105103, 98.085, 210, 208.1787109375
49.3942887, 2.7119616, 100.114, 49.3938321, 2.7105132, 98.042, 210, 208.10546875
49.3942887, 2.7119616, 100.114, 49.3938347, 2.710515, 98.019, 210, 208.0810546875
49.3942887, 2.7119616, 100.114, 49.3938368, 2.7105164, 98, 210, 208.0322265625
49.3942887, 2.7119616, 100.114, 49.3938399, 2.7105183, 97.975, 210, 207.9833984375
49.3942887, 2.7119616, 100.114, 49.3938421, 2.7105197, 97.959, 210, 207.9345703125
49.3942887, 2.7119616, 100.114, 49.3938448, 2.7105213, 97.941, 210, 207.8857421875
49.3942887, 2.7119616, 100.114, 49.3938471, 2.7105226, 97.926, 210, 207.8369140625
49.3942887, 2.7119616, 100.114, 49.3938521, 2.7105253, 97.898, 210, 207.7392578125
49.3942887, 2.7119616, 100.114, 49.3938576, 2.7105282, 97.872, 210, 207.6171875
49.3942887, 2.7119616, 100.114, 49.3938604, 2.7105296, 97.862, 210, 207.568359375
49.3942887, 2.7119616, 100.114, 49.3938632, 2.710531, 97.852, 210, 207.4951171875
49.3942887, 2.7119616, 100.114, 49.3938661, 2.7105323, 97.844, 210, 207.4462890625
49.3942887, 2.7119616, 100.114, 49.3938684, 2.7105334, 97.838, 210, 207.3974609375
49.3942887, 2.7119616, 100.114, 49.3938713, 2.7105347, 97.832, 210, 207.3486328125
49.3942887, 2.7119616, 100.114, 49.393877, 2.7105371, 97.823, 210, 207.2265625
49.3942887, 2.7119616, 100.114, 49.3938794, 2.7105381, 97.82, 210, 207.2021484375
