Count,TotalMilliseconds,p,q,r,ax,ay,az,mx,my,mz,phi,the,psi,u,v,w,ve,vn,vd,lat,lon,alt,lat differential, lon differential,roll setpoint, roll error, roll control, pitch setpoint, pitch error pitch control
49.3926452040344, 2.71086543834329, 75.69, 49.3926461, 2.710869, 75.699, 215, 286.865234375
49.3926380080688, 2.7108571766878, 75.69, 49.3926391, 2.7108639, 75.702, 215, 287.2802734375
49.3926308121032, 2.71084891503351, 75.69, 49.3926357, 2.7108613, 75.705, 215, 287.7197265625
49.3926236161376, 2.71084065338043, 75.69, 49.3926328, 2.7108592, 75.708, 215, 288.0615234375
49.392616420172, 2.71083239172857, 75.69, 49.3926258, 2.710854, 75.713, 215, 288.818359375
49.3926092242064, 2.71082413007791, 75.69, 49.3926229, 2.7108519, 75.715, 215, 289.0380859375
49.3926020282407, 2.71081586842846, 75.69, 49.3926194, 2.7108493, 75.718, 215, 289.2578125
49.3925948322751, 2.71080760678023, 75.69, 49.3926159, 2.7108467, 75.722, 215, 289.3798828125
49.3925876363095, 2.7107993451332, 75.69, 49.392613, 2.7108446, 75.726, 215, 289.404296875
49.3925804403439, 2.71079108348739, 75.69, 49.3926095, 2.710842, 75.731, 215, 289.3310546875
49.3925732443783, 2.71078282184278, 75.69, 49.3926059, 2.7108394, 75.737, 215, 289.1357421875
49.3925660484127, 2.71077456019939, 75.69, 49.3925955, 2.7108317, 75.763, 215, 287.939453125
49.3925588524471, 2.7107662985572, 75.69, 49.3925926, 2.7108296, 75.773, 215, 287.451171875
49.3925516564815, 2.71075803691623, 75.69, 49.3925891, 2.710827, 75.785, 215, 286.7431640625
49.3925444605159, 2.71074977527647, 75.69, 49.3925856, 2.7108245, 75.8, 215, 285.9375
49.3925372645503, 2.71074151363791, 75.69, 49.3925827, 2.7108224, 75.813, 215, 285.1806640625
49.3925300685847, 2.71073325200057, 75.69, 49.3925787, 2.7108194, 75.834, 215, 284.033203125
49.3925228726191, 2.71072499036444, 75.69, 49.3925759, 2.7108173, 75.85, 215, 283.154296875
49.3925156766534, 2.71071672872952, 75.69, 49.3925724, 2.7108148, 75.871, 215, 282.03125
49.3925084806878, 2.7107084670958, 75.69, 49.3925662, 2.7108102, 75.912, 215, 279.833984375
49.3925012847222, 2.7107002054633, 75.69, 49.3925628, 2.7108078, 75.936, 215, 278.61328125
49.3924940887566, 2.71069194383201, 75.69, 49.3925594, 2.7108053, 75.962, 215, 277.3681640625
49.392486892791, 2.71068368220193, 75.69, 49.3925566, 2.7108032, 75.984, 215, 276.318359375
49.3924796968254, 2.71067542057306, 75.69, 49.3925533, 2.7108008, 76.011, 215, 275.048828125
49.3924725008598, 2.7106671589454, 75.69, 49.39255, 2.7107984, 76.039, 215, 273.779296875
49.3924725008598, 2.7106671589454, 75.69, 49.3925439, 2.710794, 76.094, 215, 271.533203125
49.3924653048942, 2.71065889731895, 75.69, 49.3925406, 2.7107916, 76.126, 215, 270.3369140625
49.3924653048942, 2.71065889731895, 75.69, 49.3925373, 2.7107892, 76.158, 215, 269.140625
49.3924653048942, 2.71065889731895, 75.69, 49.3925341, 2.7107869, 76.191, 215, 267.9443359375
49.3924581089286, 2.71065063569371, 75.69, 49.3925308, 2.7107845, 76.223, 215, 266.748046875
49.3924581089286, 2.71065063569371, 75.69, 49.3925281, 2.7107826, 76.249, 215, 265.771484375
49.392450912963, 2.71064237406968, 75.69, 49.3925249, 2.7107802, 76.279, 215, 264.5751953125
49.392450912963, 2.71064237406968, 75.69, 49.392519, 2.710776, 76.331, 215, 262.40234375
49.3924437169974, 2.71063411244686, 75.69, 49.3925127, 2.7107714, 76.38, 215, 260.0830078125
49.3924437169974, 2.71063411244686, 75.69, 49.3925095, 2.7107691, 76.401, 215, 258.935546875
49.3924365210318, 2.71062585082525, 75.69, 49.3925063, 2.7107669, 76.421, 215, 257.8125
49.3924365210318, 2.71062585082525, 75.69, 49.3925037, 2.710765, 76.436, 215, 256.884765625
49.3924293250661, 2.71061758920485, 75.69, 49.3925006, 2.7107627, 76.452, 215, 255.7861328125
49.3924293250661, 2.71061758920485, 75.69, 49.3924944, 2.7107583, 76.48, 215, 253.6376953125
49.3924221291005, 2.71060932758566, 75.69, 49.3924913, 2.7107561, 76.491, 215, 252.6123046875
49.3924221291005, 2.71060932758566, 75.69, 49.3924887, 2.7107542, 76.501, 215, 251.7578125
49.3924221291005, 2.71060932758566, 75.69, 49.3924857, 2.710752, 76.511, 215, 250.7568359375
49.3924149331349, 2.71060106596768, 75.69, 49.3924826, 2.7107498, 76.521, 215, 249.7802734375
49.3924149331349, 2.71060106596768, 75.69, 49.392477, 2.7107458, 76.538, 215, 248.0224609375
49.3924077371693, 2.71059280435091, 75.69, 49.392474, 2.7107437, 76.548, 215, 247.0703125
49.3924005412037, 2.71058454273535, 75.69, 49.392467, 2.7107387, 76.574, 215, 244.921875
49.3924005412037, 2.71058454273535, 75.69, 49.392465, 2.7107372, 76.582, 215, 244.3115234375
49.3924005412037, 2.71058454273535, 75.69, 49.392462, 2.7107351, 76.594, 215, 243.3837890625
49.3924005412037, 2.71058454273535, 75.69, 49.3924595, 2.7107334, 76.606, 215, 242.626953125
49.3923933452381, 2.71057628112101, 75.69, 49.3924565, 2.7107312, 76.621, 215, 241.748046875
49.3923933452381, 2.71057628112101, 75.69, 49.3924541, 2.7107295, 76.634, 215, 240.9912109375
49.3923861492725, 2.71056801950787, 75.69, 49.3924482, 2.7107253, 76.669, 215, 239.208984375
