latObj,lonObj,altObj,latCurrent,lonCurrent,altCurrent,VelObj,VelCurrent
49.3935645073635, 2.71488987823773, 81.472, 49.3935653, 2.7148762, 81.464, 215, 320.8251953125
49.3935624610453, 2.71490331735576, 81.472, 49.3935642, 2.7148809, 81.462, 215, 320.9228515625
49.3935604147271, 2.71491675647323, 81.472, 49.393563, 2.7148855, 81.459, 215, 321.044921875
49.3935583684088, 2.71493019559014, 81.472, 49.393562, 2.7148894, 81.456, 215, 321.1181640625
49.3935563220906, 2.71494363470648, 81.472, 49.3935609, 2.7148941, 81.454, 215, 321.2158203125
49.3935542757723, 2.71495707382227, 81.472, 49.3935597, 2.7148987, 81.451, 215, 321.2890625
49.3935522294541, 2.7149705129375, 81.472, 49.3935587, 2.7149026, 81.45, 215, 321.2890625
49.3935501831359, 2.71498395205217, 81.472, 49.3935564, 2.714912, 81.451, 215, 321.09375
49.3935481368176, 2.71499739116628, 81.472, 49.3935531, 2.7149252, 81.463, 215, 320.166015625
49.3935460904994, 2.71501083027982, 81.472, 49.3935517, 2.7149306, 81.473, 215, 319.5556640625
49.3935440441812, 2.71502426939281, 81.472, 49.3935508, 2.7149345, 81.483, 215, 318.994140625
49.3935419978629, 2.71503770850524, 81.472, 49.3935496, 2.7149391, 81.496, 215, 318.2373046875
49.3935399515447, 2.71505114761711, 81.472, 49.3935473, 2.7149483, 81.531, 215, 316.4306640625
49.3935379052265, 2.71506458672842, 81.472, 49.3935462, 2.7149529, 81.553, 215, 315.3564453125
49.3935358589082, 2.71507802583917, 81.472, 49.3935452, 2.7149567, 81.572, 215, 314.3798828125
49.39353381259, 2.71509146494936, 81.472, 49.3935441, 2.7149612, 81.598, 215, 313.134765625
49.3935317662717, 2.71510490405899, 81.472, 49.393543, 2.7149658, 81.626, 215, 311.7919921875
49.3935297199535, 2.71511834316806, 81.472, 49.393542, 2.7149695, 81.65, 215, 310.6201171875
49.3935276736353, 2.71513178227657, 81.472, 49.3935393, 2.7149807, 81.731, 215, 306.884765625
49.393525627317, 2.71514522138452, 81.472, 49.3935375, 2.7149881, 81.787, 215, 304.3212890625
49.3935235809988, 2.7151586604919, 81.472, 49.3935366, 2.7149918, 81.816, 215, 303.0029296875
49.3935235809988, 2.7151586604919, 81.472, 49.3935353, 2.7149969, 81.857, 215, 301.171875
49.3935215346806, 2.71517209959874, 81.472, 49.3935344, 2.7150006, 81.886, 215, 299.853515625
49.3935215346806, 2.71517209959874, 81.472, 49.3935334, 2.7150049, 81.921, 215, 298.291015625
49.3935215346806, 2.71517209959874, 81.472, 49.3935323, 2.7150092, 81.955, 215, 296.728515625
49.3935194883623, 2.71518553870501, 81.472, 49.3935315, 2.7150128, 81.983, 215, 295.41015625
49.3935174420441, 2.71519897781072, 81.472, 49.3935275, 2.7150291, 82.1, 215, 289.55078125
49.3935174420441, 2.71519897781072, 81.472, 49.3935265, 2.7150333, 82.127, 215, 288.037109375
49.3935174420441, 2.71519897781072, 81.472, 49.3935257, 2.7150368, 82.148, 215, 286.81640625
49.3935153957258, 2.71521241691587, 81.472, 49.3935247, 2.7150409, 82.171, 215, 285.3515625
49.3935153957258, 2.71521241691587, 81.472, 49.3935237, 2.7150451, 82.191, 215, 283.88671875
49.3935133494076, 2.71522585602046, 81.472, 49.3935219, 2.7150526, 82.224, 215, 281.298828125
49.3935133494076, 2.71522585602046, 81.472, 49.3935208, 2.7150574, 82.24, 215, 279.6630859375
49.3935133494076, 2.71522585602046, 81.472, 49.3935198, 2.7150614, 82.252, 215, 278.271484375
49.3935113030894, 2.71523929512449, 81.472, 49.393519, 2.7150648, 82.26, 215, 277.1484375
49.3935113030894, 2.71523929512449, 81.472, 49.393518, 2.7150688, 82.268, 215, 275.8056640625
49.3935113030894, 2.71523929512449, 81.472, 49.393517, 2.7150728, 82.274, 215, 274.462890625
49.3935092567711, 2.71525273422796, 81.472, 49.3935161, 2.7150768, 82.278, 215, 273.1689453125
49.3935092567711, 2.71525273422796, 81.472, 49.3935143, 2.7150841, 82.28, 215, 270.80078125
49.3935072104529, 2.71526617333087, 81.472, 49.3935126, 2.7150913, 82.276, 215, 268.4814453125
49.3935072104529, 2.71526617333087, 81.472, 49.3935117, 2.7150952, 82.272, 215, 267.2607421875
49.3935072104529, 2.71526617333087, 81.472, 49.3935108, 2.7150991, 82.267, 215, 266.015625
49.3935051641347, 2.71527961243322, 81.472, 49.3935098, 2.7151029, 82.26, 215, 264.8193359375
49.3935051641347, 2.71527961243322, 81.472, 49.3935091, 2.7151061, 82.254, 215, 263.818359375
49.3935051641347, 2.71527961243322, 81.472, 49.3935074, 2.7151131, 82.238, 215, 261.6455078125
49.3935031178164, 2.71529305153501, 81.472, 49.3935065, 2.7151169, 82.228, 215, 260.4736328125
49.3935031178164, 2.71529305153501, 81.472, 49.3935056, 2.7151207, 82.217, 215, 259.326171875
49.3935031178164, 2.71529305153501, 81.472, 49.3935048, 2.7151239, 82.208, 215, 258.349609375
49.3935031178164, 2.71529305153501, 81.472, 49.393504, 2.7151276, 82.197, 215, 257.2265625
49.3935010714982, 2.71530649063624, 81.472, 49.3935032, 2.7151307, 82.187, 215, 256.2744140625
49.3935010714982, 2.71530649063624, 81.472, 49.3935023, 2.7151345, 82.175, 215, 255.1513671875
49.3935010714982, 2.71530649063624, 81.472, 49.3935008, 2.7151413, 82.152, 215, 253.1005859375
49.39349902518, 2.71531992973691, 81.472, 49.3934999, 2.7151449, 82.14, 215, 252.001953125
