latObj,lonObj,altObj,latCurrent,lonCurrent,altCurrent,velObj,velCurrent, psiObj, psiCurrent,ex,ey,the,s_dot
49.3934458551203, 2.70992058388952, 84.118, 49.3934099, 2.7097655, 84.079, 21.5, 22.7978515625, 1.451842854, 1.657118456, -11.6533424952751, -2.63425749117046, -0.01864205, -0.347428976048583
49.3934469211793, 2.70993428830773, 84.118, 49.3934094, 2.7097688, 84.068, 21.5, 22.705078125, 1.451842854, 1.637943776, -11.4220719002679, -2.71790486041847, -0.026205396, 0.0647221733058743
49.3934469211793, 2.70993428830773, 84.118, 49.393409, 2.7097722, 84.056, 21.5, 22.60986328125, 1.451842854, 1.62079309, -12.184180190526, -2.79101223023923, -0.032810008, -1.02543834204025
49.3934469211793, 2.70993428830773, 84.118, 49.3934086, 2.7097755, 84.043, 21.5, 22.51708984375, 1.451842854, 1.60587945, -11.9515904215842, -2.86362212446382, -0.037923256, -0.634589086065198
49.3934469211793, 2.70993428830773, 84.118, 49.3934082, 2.7097783, 84.032, 21.5, 22.4365234375, 1.451842854, 1.595013798, -11.7550447886487, -2.93192410545494, -0.040905984, -0.311617815191582
49.3934479872382, 2.70994799272624, 84.118, 49.3934076, 2.709785, 84.005, 21.5, 22.24853515625, 1.451842854, 1.57445428, -11.2800132346937, -3.05591573770476, -0.042716926, 0.448601197258533
49.3934479872382, 2.70994799272624, 84.118, 49.3934073, 2.7097877, 83.993, 21.5, 22.17041015625, 1.451842854, 1.567743142, -12.0912692964064, -3.11194625417142, -0.041332088, -0.754310102723895
49.3934479872382, 2.70994799272624, 84.118, 49.393407, 2.709791, 83.977, 21.5, 22.07763671875, 1.451842854, 1.560818952, -11.8573603535298, -3.17351867337259, -0.03834936, -0.389850895355703
49.3934479872382, 2.70994799272624, 84.118, 49.3934068, 2.7097943, 83.961, 21.5, 21.9873046875, 1.451842854, 1.554853496, -11.6221304259102, -3.22403846658944, -0.033875268, -0.025961498822479
49.3934490532972, 2.70996169714505, 84.118, 49.3934065, 2.7098008, 83.928, 21.5, 21.80908203125, 1.451842854, 1.544946578, -11.1575632541297, -3.31317863319133, -0.021944356, 0.687862237235866
49.3934490532972, 2.70996169714505, 84.118, 49.3934063, 2.7098041, 83.91, 21.5, 21.72119140625, 1.451842854, 1.54036596, -11.9242441485077, -3.36334153267642, -0.015126692, -0.454889435211346
49.3934490532972, 2.70996169714505, 84.118, 49.3934062, 2.7098073, 83.891, 21.5, 21.6357421875, 1.451842854, 1.535998394, -11.6949069043469, -3.40196190606147, -0.008202502, -0.104292647886194
49.3934501193562, 2.70997540156416, 84.118, 49.3934062, 2.70981, 83.876, 21.5, 21.5673828125, 1.451842854, 1.532269984, -11.5002785658927, -3.4252311265176, -0.00266315, 0.193013075873644
49.3934501193562, 2.70997540156416, 84.118, 49.3934062, 2.7098132, 83.856, 21.5, 21.48681640625, 1.451842854, 1.527689366, -12.2715302535822, -3.4524344047061, 0.003621884, -0.95760732143421
49.3934501193562, 2.70997540156416, 84.118, 49.3934062, 2.7098165, 83.836, 21.5, 21.4111328125, 1.451842854, 1.523108748, -12.033661072689, -3.48087167239566, 0.009267762, -0.594912545651614
49.3934501193562, 2.70997540156416, 84.118, 49.3934062, 2.7098196, 83.816, 21.5, 21.337890625, 1.451842854, 1.518208552, -11.8102156065828, -3.50758505046846, 0.014061432, -0.253847818370353
49.3934511854151, 2.70998910598356, 84.118, 49.3934065, 2.7098286, 83.757, 21.5, 21.1572265625, 1.451842854, 1.503188386, -11.1575090895451, -3.55200963117536, 0.02183783, 0.740673251253554
49.3934511854151, 2.70998910598356, 84.118, 49.3934066, 2.7098318, 83.736, 21.5, 21.103515625, 1.451842854, 1.49722293, -11.9274416033, -3.56817543434045, 0.02237046, -0.409178636674497
49.3934511854151, 2.70998910598356, 84.118, 49.3934067, 2.7098344, 83.719, 21.5, 21.06201171875, 1.451842854, 1.491790104, -11.7387050429004, -3.57953765948433, 0.022050882, -0.122018806957314
49.3934522514741, 2.71000281040326, 84.118, 49.3934069, 2.7098376, 83.698, 21.5, 21.01806640625, 1.451842854, 1.485078966, -11.5054075607229, -3.58502288135775, 0.020666044, 0.232223956149529
49.3934522514741, 2.71000281040326, 84.118, 49.3934071, 2.7098407, 83.677, 21.5, 20.9765625, 1.451842854, 1.477941724, -12.2812024560148, -3.58929288630789, 0.018428998, -0.927763417104433
49.3934522514741, 2.71000281040326, 84.118, 49.3934074, 2.7098438, 83.657, 21.5, 20.9423828125, 1.451842854, 1.470484904, -12.0537976572961, -3.58287868834952, 0.015339744, -0.583737250627284
49.3934522514741, 2.71000281040326, 84.118, 49.3934076, 2.7098469, 83.637, 21.5, 20.91552734375, 1.451842854, 1.462815032, -11.8276968815512, -3.58750377622299, 0.011824386, -0.242598712796699
49.3934533175331, 2.71001651482325, 84.118, 49.3934082, 2.7098531, 83.597, 21.5, 20.87890625, 1.451842854, 1.446836132, -11.3728712277487, -3.57466961563422, 0.00372841, 0.440473820264817
49.3934533175331, 2.71001651482325, 84.118, 49.3934085, 2.7098557, 83.58, 21.5, 20.87158203125, 1.451842854, 1.440124994, -12.1834195762257, -3.56357545974972, 0.000319578, -0.776330797717332
49.3934533175331, 2.71001651482325, 84.118, 49.3934088, 2.7098588, 83.561, 21.5, 20.8642578125, 1.451842854, 1.432029018, -11.9559996265461, -3.55716307259977, -0.003515358, -0.437434473286601
49.3934533175331, 2.71001651482325, 84.118, 49.3934091, 2.7098614, 83.545, 21.5, 20.8642578125, 1.451842854, 1.42531788, -11.7646229074688, -3.54643519673591, -0.006498086, -0.153090274911847
49.393454383592, 2.71003021924355, 84.118, 49.3934095, 2.7098645, 83.526, 21.5, 20.86669921875, 1.451842854, 1.417648008, -11.5358980294112, -3.52897594827367, -0.009480814, 0.185922687221773
49.393454383592, 2.71003021924355, 84.118, 49.3934099, 2.7098676, 83.507, 21.5, 20.8740234375, 1.451842854, 1.410191188, -12.309067011582, -3.51114646592718, -0.011930912, -0.978778359100225
49.393454383592, 2.71003021924355, 84.118, 49.3934103, 2.7098707, 83.488, 21.5, 20.88623046875, 1.451842854, 1.403266998, -12.0803421335245, -3.49368721746494, -0.013528802, -0.641155761397101
49.393454383592, 2.71003021924355, 84.118, 49.3934107, 2.7098738, 83.469, 21.5, 20.90087890625, 1.451842854, 1.396875438, -11.851602104506, -3.47622977981112, -0.014274484, -0.303833898086321
49.393455449651, 2.71004392366414, 84.118, 49.3934111, 2.7098769, 83.45, 21.5, 20.91796875, 1.451842854, 1.39122956, -11.6228620754875, -3.4587723421573, -0.014167958, 0.0335694780698077
49.393455449651, 2.71004392366414, 84.118, 49.3934116, 2.70988, 83.431, 21.5, 20.93505859375, 1.451842854, 1.386329364, -12.3947270346845, -3.42990357397897, -0.013209224, -1.12963227367282
49.393455449651, 2.71004392366414, 84.118, 49.393412, 2.7098826, 83.416, 21.5, 20.9521484375, 1.451842854, 1.382920532, -12.2020311416725, -3.40813822309168, -0.01171786, -0.844595267917931
49.393455449651, 2.71004392366414, 84.118, 49.3934124, 2.7098857, 83.398, 21.5, 20.9716796875, 1.451842854, 1.3795117, -11.973306263615, -3.39067897462944, -0.00905471, -0.505717653971491
49.393455449651, 2.71004392366414, 84.118, 49.3934129, 2.7098888, 83.38, 21.5, 20.99365234375, 1.451842854, 1.377061602, -11.7432461552576, -3.36217648647175, -0.005752404, -0.163778495778462
49.39345651571, 2.71005762808503, 84.118, 49.3934133, 2.7098913, 83.365, 21.5, 21.0107421875, 1.451842854, 1.375676764, -11.5577612142349, -3.33954161529563, -0.002450098, 0.112621572763782
49.39345651571, 2.71005762808503, 84.118, 49.3934138, 2.7098944, 83.348, 21.5, 21.0302734375, 1.451842854, 1.37471803, -12.329611022471, -3.31067465792572, 0.001917468, -1.04643782645498
49.39345651571, 2.71005762808503, 84.118, 49.3934143, 2.7098976, 83.332, 21.5, 21.0498046875, 1.451842854, 1.374611504, -12.0923542076811, -3.28303230376798, 0.00692419, -0.69069633725659
49.39345651571, 2.71005762808503, 84.118, 49.3934149, 2.7099007, 83.317, 21.5, 21.06689453125, 1.451842854, 1.37525066, -11.8609740199848, -3.24348476510642, 0.012357016, -0.342766627765446
49.39345651571, 2.71005762808503, 84.118, 49.3934153, 2.7099032, 83.305, 21.5, 21.08154296875, 1.451842854, 1.376209394, -11.6754899843663, -3.22085746941075, 0.01704416, -0.0632647978024643
49.3934575817689, 2.71007133250622, 84.118, 49.3934158, 2.7099064, 83.291, 21.5, 21.09619140625, 1.451842854, 1.378020336, -11.4382331695764, -3.19321511525302, 0.02290309, 0.294986461466529
49.3934575817689, 2.71007133250622, 84.118, 49.3934164, 2.7099095, 83.279, 21.5, 21.1083984375, 1.451842854, 1.380150856, -12.2087638038778, -3.15331068285969, 0.028868546, -0.858099194305254
49.3934575817689, 2.71007133250622, 84.118, 49.3934169, 2.7099126, 83.268, 21.5, 21.12060546875, 1.451842854, 1.382814006, -11.9787188464814, -3.12480638389358, 0.034727476, -0.509755307826143
49.3934575817689, 2.71007133250622, 84.118, 49.3934174, 2.7099157, 83.259, 21.5, 21.1279296875, 1.451842854, 1.385690208, -11.748658738124, -3.09630389573588, 0.040586406, -0.161265655046922
49.3934586478279, 2.7100850369277, 84.118, 49.3934179, 2.7099183, 83.252, 21.5, 21.13525390625, 1.451842854, 1.388140306, -11.5546570113299, -3.06348410805585, 0.045380076, 0.132518860980742
49.3934586478279, 2.7100850369277, 84.118, 49.393419, 2.7099245, 83.24, 21.5, 21.142578125, 1.451842854, 1.39442534, -12.095112386313, -2.99507899831325, 0.056139202, -0.671507400744776
49.3934586478279, 2.7100850369277, 84.118, 49.3934194, 2.7099271, 83.238, 21.5, 21.142578125, 1.451842854, 1.396981964, -11.9024307388577, -2.97330426113709, 0.060293716, -0.379974529818824
49.3934586478279, 2.7100850369277, 84.118, 49.39342, 2.7099303, 83.236, 21.5, 21.142578125, 1.451842854, 1.399964692, -11.663838693768, -2.9346186672839, 0.065087386, -0.0193020168397702
49.3934597138868, 2.71009874134948, 84.118, 49.3934205, 2.7099334, 83.236, 21.5, 21.14013671875, 1.451842854, 1.402840894, -11.4337937363716, -2.90611436831778, 0.069561478, 0.328303168545858
49.3934597138868, 2.71009874134948, 84.118, 49.393421, 2.7099365, 83.237, 21.5, 21.13525390625, 1.451842854, 1.405290992, -12.2056444500119, -2.87725498642833, 0.073609466, -0.82742516467686
49.3934597138868, 2.71009874134948, 84.118, 49.3934215, 2.7099391, 83.24, 21.5, 21.13037109375, 1.451842854, 1.40720846, -12.011628477661, -2.84444458503717, 0.076592194, -0.534871827505857
49.3934607799458, 2.71011244577156, 84.118, 49.3934224, 2.7099448, 83.25, 21.5, 21.1181640625, 1.451842854, 1.410617292, -11.5888876272526, -2.79417493518377, 0.082344598, 0.101799629251087
49.3934607799458, 2.71011244577156, 84.118, 49.393423, 2.7099479, 83.257, 21.5, 21.1083984375, 1.451842854, 1.41200213, -12.3594325071107, -2.75426111650157, 0.084901222, -1.05303565242843
49.3934607799458, 2.71011244577156, 84.118, 49.3934235, 2.709951, 83.266, 21.5, 21.10107421875, 1.451842854, 1.41306739, -12.1293723987534, -2.72575862834388, 0.087031742, -0.707212895165856
49.3934607799458, 2.71011244577156, 84.118, 49.393424, 2.7099541, 83.276, 21.5, 21.09130859375, 1.451842854, 1.413919598, -11.8993274413569, -2.69725432937776, 0.08894921, -0.3615736707156
49.3934607799458, 2.71011244577156, 84.118, 49.3934245, 2.7099573, 83.288, 21.5, 21.08154296875, 1.451842854, 1.414452228, -11.6620554756061, -2.66961378602845, 0.090440574, -0.00531480375508409
49.3934618460048, 2.71012615019394, 84.118, 49.393425, 2.7099604, 83.3, 21.5, 21.07177734375, 1.451842854, 1.41466528, -11.4320105182097, -2.64110948706233, 0.091505834, 0.339891610546346
49.3934618460048, 2.71012615019394, 84.118, 49.3934256, 2.7099635, 83.314, 21.5, 21.06201171875, 1.451842854, 1.41466528, -12.2025411525111, -2.60120505466901, 0.092251516, -0.815904340905835
49.3934618460048, 2.71012615019394, 84.118, 49.393426, 2.7099661, 83.326, 21.5, 21.0546875, 1.451842854, 1.414452228, -12.0098443540949, -2.57943212830127, 0.09267762, -0.526998121488269
49.3934618460048, 2.71012615019394, 84.118, 49.3934265, 2.7099692, 83.341, 21.5, 21.044921875, 1.451842854, 1.41413265, -11.7797993966984, -2.55092782933515, 0.092890672, -0.182140641058016
49.3934629120637, 2.71013985461661, 84.118, 49.393427, 2.7099723, 83.357, 21.5, 21.03759765625, 1.451842854, 1.41360002, -11.5497392883411, -2.52242534117746, 0.092784146, 0.162595626479007
49.3934629120637, 2.71013985461661, 84.118, 49.393428, 2.7099785, 83.39, 21.5, 21.02294921875, 1.451842854, 1.412215182, -12.091545044585, -2.46506166032189, 0.091931938, -0.651056352237983
49.3934629120637, 2.71013985461661, 84.118, 49.3934284, 2.7099811, 83.404, 21.5, 21.01806640625, 1.451842854, 1.4114695, -11.8988643025339, -2.44329449862618, 0.091292782, -0.362557084055418
49.3934629120637, 2.71013985461661, 84.118, 49.3934289, 2.7099842, 83.422, 21.5, 21.0107421875, 1.451842854, 1.410617292, -11.6688041941765, -2.41479201046849, 0.090440574, -0.0180752211348363
49.3934639781227, 2.71015355903958, 84.118, 49.39343, 2.7099904, 83.457, 21.5, 21.0009765625, 1.451842854, 1.40880635, -11.2073790490838, -2.34674017284081, 0.088203528, 0.672727696651688
49.3934639781227, 2.71015355903958, 84.118, 49.3934305, 2.7099935, 83.475, 21.5, 20.99853515625, 1.451842854, 1.407847616, -11.9792364328004, -2.31787231006669, 0.086925216, -0.485788251031586
49.3934639781227, 2.71015355903958, 84.118, 49.3934309, 2.7099961, 83.489, 21.5, 20.99609375, 1.451842854, 1.407101934, -11.7865396343842, -2.29609938369895, 0.085859956, -0.197321841819829
49.3934650441817, 2.71016726346285, 84.118, 49.3934314, 2.7099992, 83.507, 21.5, 20.99365234375, 1.451842854, 1.4061432, -11.5564795260269, -2.26759689554126, 0.084475118, 0.147009880326681
49.3934650441817, 2.71016726346285, 84.118, 49.3934319, 2.7100022, 83.524, 21.5, 20.99365234375, 1.451842854, 1.405184466, -12.3355572480216, -2.23787375803501, 0.08309028, -1.02238121175012
49.3934650441817, 2.71016726346285, 84.118, 49.3934324, 2.7100048, 83.538, 21.5, 20.99365234375, 1.451842854, 1.40454531, -12.1415412756707, -2.20506335664385, 0.081918494, -0.73188251931554
49.3934650441817, 2.71016726346285, 84.118, 49.3934329, 2.7100079, 83.555, 21.5, 20.99365234375, 1.451842854, 1.403693102, -11.9114811673133, -2.17656086848615, 0.080533656, -0.387503819926877
49.3934650441817, 2.71016726346285, 84.118, 49.3934334, 2.710011, 83.572, 21.5, 20.99365234375, 1.451842854, 1.40294742, -11.6814362099169, -2.14805656952004, 0.079148818, -0.0430693278010352
49.3934661102406, 2.71018096788642, 84.118, 49.3934351, 2.7100208, 83.622, 21.5, 21.0009765625, 1.451842854, 1.400497322, -10.9525867411215, -2.04476510646426, 0.074994304, 1.04805677388894
49.3934661102406, 2.71018096788642, 84.118, 49.3934353, 2.7100224, 83.629, 21.5, 21.00341796875, 1.451842854, 1.400177744, -11.836520714509, -2.03610289082933, 0.074355148, -0.278132108282623
49.3934671762996, 2.71019467231028, 84.118, 49.3934359, 2.7100255, 83.644, 21.5, 21.005859375, 1.451842854, 1.399325536, -11.6051556777737, -1.99655354135934, 0.073076836, 0.0681389285220178
49.3934671762996, 2.71019467231028, 84.118, 49.3934364, 2.7100286, 83.658, 21.5, 21.00830078125, 1.451842854, 1.398579854, -12.377006391414, -1.96769415946989, 0.072011576, -1.09032700687505
49.3934671762996, 2.71019467231028, 84.118, 49.393437, 2.7100317, 83.672, 21.5, 21.01318359375, 1.451842854, 1.397834172, -12.1456413546787, -1.9281448099999, 0.070946316, -0.743979033637444
49.3934671762996, 2.71019467231028, 84.118, 49.3934375, 2.7100348, 83.685, 21.5, 21.01806640625, 1.451842854, 1.39708849, -11.9155812463213, -1.89964232184221, 0.069881056, -0.399598169506621
49.3934671762996, 2.71019467231028, 84.118, 49.393438, 2.7100379, 83.698, 21.5, 21.0205078125, 1.451842854, 1.396236282, -11.6855362889249, -1.87113802287609, 0.069028848, -0.0553532574584459
49.3934682423586, 2.71020837673444, 84.118, 49.3934386, 2.7100409, 83.711, 21.5, 21.025390625, 1.451842854, 1.3954906, -11.4613679586221, -1.83072853940615, 0.06817664, 0.280169119768729
49.3934682423586, 2.71020837673444, 84.118, 49.3934392, 2.710044, 83.723, 21.5, 21.0302734375, 1.451842854, 1.394744918, -12.2318994983278, -1.79083168249328, 0.067430958, -0.876368023298824
49.3934682423586, 2.71020837673444, 84.118, 49.3934396, 2.7100466, 83.732, 21.5, 21.03271484375, 1.451842854, 1.393999236, -12.0392178508725, -1.76905694531712, 0.066898328, -0.588095100495629
49.3934682423586, 2.71020837673444, 84.118, 49.3934402, 2.7100497, 83.744, 21.5, 21.03759765625, 1.451842854, 1.393253554, -11.8078376631762, -1.72950940665555, 0.066259172, -0.241784081784974
49.3934693084175, 2.7102220811589, 84.118, 49.3934406, 2.7100523, 83.753, 21.5, 21.0400390625, 1.451842854, 1.392614398, -11.6151417701642, -1.70774405576826, 0.065833068, 0.0466012294259954
49.3934693084175, 2.7102220811589, 84.118, 49.3934412, 2.7100554, 83.764, 21.5, 21.044921875, 1.451842854, 1.39176219, -12.3856799799462, -1.66783871797073, 0.065406964, -1.1100952242749
49.3934693084175, 2.7102220811589, 84.118, 49.3934418, 2.7100585, 83.774, 21.5, 21.04736328125, 1.451842854, 1.391016508, -12.1542997922499, -1.62829117930916, 0.06498086, -0.763813346371347
49.3934693084175, 2.7102220811589, 84.118, 49.3934423, 2.7100616, 83.785, 21.5, 21.05224609375, 1.451842854, 1.3901643, -11.9242548348535, -1.59978688034305, 0.064554756, -0.419658836125414
49.3934693084175, 2.7102220811589, 84.118, 49.3934429, 2.7100647, 83.795, 21.5, 21.0546875, 1.451842854, 1.389418618, -11.6928746471572, -1.56023934168148, 0.064235178, -0.0733977706769906
49.3934703744765, 2.71023578558366, 84.118, 49.3934435, 2.7100678, 83.804, 21.5, 21.05712890625, 1.451842854, 1.38856641, -11.4615096104219, -1.52068999221149, 0.0639156, 0.272713074087484
49.3934703744765, 2.71023578558366, 84.118, 49.3934441, 2.7100709, 83.814, 21.5, 21.0595703125, 1.451842854, 1.387820728, -12.2320393393192, -1.48077798433771, 0.063702548, -0.883911545743299
49.3934703744765, 2.71023578558366, 84.118, 49.3934446, 2.7100735, 83.821, 21.5, 21.06201171875, 1.451842854, 1.387288098, -12.0380233669683, -1.44796758294655, 0.063489496, -0.593486408688118
49.3934703744765, 2.71023578558366, 84.118, 49.3934451, 2.7100766, 83.831, 21.5, 21.06201171875, 1.451842854, 1.386542416, -11.8079784095718, -1.41946328398044, 0.063276444, -0.249265645866249
49.3934714405354, 2.71024949000871, 84.118, 49.3934457, 2.7100797, 83.839, 21.5, 21.064453125, 1.451842854, 1.386009786, -11.5765982218756, -1.37991574531887, 0.063063392, 0.0971939241357447
49.3934714405354, 2.71024949000871, 84.118, 49.3934468, 2.7100854, 83.855, 21.5, 21.06689453125, 1.451842854, 1.384944526, -12.1531280347871, -1.30719910072596, 0.062743814, -0.768837079850293
49.3934714405354, 2.71024949000871, 84.118, 49.393448, 2.7100916, 83.872, 21.5, 21.06689453125, 1.451842854, 1.384198844, -11.6903828103555, -1.22810221259441, 0.06231771, -0.0755964319738851
49.3934725065944, 2.71026319443406, 84.118, 49.3934484, 2.7100941, 83.879, 21.5, 21.0693359375, 1.451842854, 1.383985792, -11.504898774737, -1.20547491689874, 0.062211184, 0.202377212880165
49.3934725065944, 2.71026319443406, 84.118, 49.393449, 2.7100972, 83.887, 21.5, 21.0693359375, 1.451842854, 1.38377274, -12.275421833558, -1.16557138990963, 0.061998132, -0.953660576442175
49.3934725065944, 2.71026319443406, 84.118, 49.3934496, 2.7101003, 83.895, 21.5, 21.0693359375, 1.451842854, 1.38377274, -12.0440567968226, -1.12602204043964, 0.06178508, -0.606613021339186
49.3934725065944, 2.71026319443406, 84.118, 49.3934502, 2.7101034, 83.903, 21.5, 21.0693359375, 1.451842854, 1.38377274, -11.8126766091264, -1.08647450177808, 0.061572028, -0.259542739794831
49.3934815201812, 2.71033071951698, 84.9669094525145, 49.3934508, 2.7101065, 83.911, 21.5, 21.0693359375, 1.28517618733333, 1.383879266, -11.5813115723911, -1.04692515230809, 0.061358976, 0.0876315149174971
49.3934815201812, 2.71033071951698, 84.9669094525145, 49.3934518, 2.7101117, 83.924, 21.5, 21.0693359375, 1.28517618733333, 1.38430537, -16.1867600660695, 1.30859898548388, 0.060932872, -6.86605241738736
49.3934815201812, 2.71033071951698, 84.9669094525145, 49.3934524, 2.7101148, 83.932, 21.5, 21.06689453125, 1.28517618733333, 1.384731474, -15.952039916945, 1.30921774394156, 0.06071982, -6.51471175301836
49.3934815201812, 2.71033071951698, 84.9669094525145, 49.3934529, 2.7101179, 83.939, 21.5, 21.06689453125, 1.28517618733333, 1.385157578, -15.7204392456783, 1.29915919745746, 0.060613294, -6.16805346708382
49.3934815201812, 2.71033071951698, 84.9669094525145, 49.3934535, 2.710121, 83.946, 21.5, 21.06689453125, 1.28517618733333, 1.385796734, -15.4857190965538, 1.29977795591515, 0.061145924, -5.81709325264008
49.3934815201812, 2.71033071951698, 84.9669094525145, 49.3934541, 2.7101241, 83.954, 21.5, 21.06689453125, 1.28517618733333, 1.386755468, -15.2509843068179, 1.30039241517054, 0.061998132, -5.46668441853176
49.3934815201812, 2.71033071951698, 84.9669094525145, 49.3934559, 2.7101339, 83.977, 21.5, 21.06201171875, 1.28517618733333, 1.391655664, -14.5119792042182, 1.29201658909421, 0.067324432, -4.36708155001607
49.3934815201812, 2.71033071951698, 84.9669094525145, 49.3934563, 2.710136, 83.982, 21.5, 21.06201171875, 1.28517618733333, 1.393040502, -14.3531726806504, 1.2917406413648, 0.06870927, -4.13146407033063
49.3934815201812, 2.71033071951698, 84.9669094525145, 49.3934569, 2.7101391, 83.989, 21.5, 21.0595703125, 1.28517618733333, 1.395064496, -14.1184378909145, 1.29235510062019, 0.070946316, -3.78321065814233
